"year","soc_system","occupation","occ_category","occ_group","occ_level","soc_note","total_16plus","age_16to19","age_20to24","age_25to34","age_35to44","age_45to54","age_55to64","age_65plus","median_age"
2024,"2018_SOC","Emergency medical technicians","healthcare","health_technician","occupation","2020+ only",173,5,44,67,26,18,11,1,30.8
2024,"2018_SOC","Paramedics","healthcare","health_technician","occupation","2020+ only",95,0,3,27,25,21,15,4,42.6
2024,"2018_SOC","Pharmacy technicians","healthcare","health_technician","occupation",NA,354,10,65,105,78,58,25,13,35.7
2024,"2018_SOC","Psychiatric technicians","healthcare","health_technician","occupation",NA,138,4,29,45,29,16,7,6,33.6
2024,"2018_SOC","Surgical technologists","healthcare","health_technician","occupation",NA,117,1,8,26,37,23,17,5,41.3
2024,"2018_SOC","Veterinary technologists and technicians","healthcare","health_technician","occupation",NA,145,6,33,60,25,9,12,0,30.2
2024,"2018_SOC","Dietetic technicians and ophthalmic medical technicians","healthcare","health_technician","occupation","2020+ only",83,12,23,18,11,3,9,7,29.6
2024,"2018_SOC","Licensed practical and licensed vocational nurses","healthcare","health_technician","occupation",NA,565,8,47,119,151,111,92,37,42.4
2024,"2018_SOC","Medical records specialists","healthcare","health_technician","occupation","2020+ only",227,0,2,35,49,69,54,18,49.7
2024,"2018_SOC","Opticians, dispensing","healthcare","health_technician","occupation",NA,49,0,2,13,10,12,10,2,NA
2024,"2018_SOC","Miscellaneous health technologists and technicians","healthcare","health_technician","occupation",NA,151,0,16,38,40,31,19,8,40.6
2024,"2018_SOC","Other healthcare practitioners and technical occupations","healthcare","health_technician","occupation",NA,143,3,6,44,39,18,23,10,41
2024,"2018_SOC","Service occupations",NA,NA,NA,NA,26452,2317,3729,5580,5003,4349,3714,1759,38.5
2024,"2018_SOC","Healthcare support occupations",NA,NA,NA,NA,5456,150,715,1198,1052,991,940,409,41.2
2024,"2018_SOC","Home health aides",NA,NA,NA,NA,656,5,34,117,116,158,149,76,47.8
2024,"2018_SOC","Personal care aides",NA,NA,NA,NA,1667,39,159,298,297,305,373,197,46.1
2024,"2018_SOC","Nursing assistants",NA,NA,NA,NA,1369,68,222,270,279,239,208,83,39.7
2024,"2018_SOC","Orderlies and psychiatric aides",NA,NA,NA,NA,66,3,10,21,10,5,13,4,37.1
2024,"2018_SOC","Occupational therapy assistants and aides",NA,NA,NA,NA,24,1,2,7,9,3,1,1,NA
2024,"2018_SOC","Physical therapist assistants and aides",NA,NA,NA,NA,99,3,22,35,15,10,13,1,31.6
2024,"2018_SOC","Massage therapists",NA,NA,NA,NA,171,0,6,31,38,49,36,12,46.5
2024,"2018_SOC","Dental assistants",NA,NA,NA,NA,293,11,65,91,58,38,25,6,32.6
2024,"2018_SOC","Medical assistants",NA,NA,NA,NA,630,5,95,207,150,104,59,11,35.4
2024,"2018_SOC","Medical transcriptionists",NA,NA,NA,NA,45,0,17,15,5,2,4,2,NA
2024,"2018_SOC","Pharmacy aides",NA,NA,NA,NA,36,1,8,16,3,7,1,0,NA
2024,"2018_SOC","Veterinary assistants and laboratory animal caretakers",NA,NA,NA,NA,62,3,22,21,4,6,4,1,28.8
2024,"2018_SOC","Phlebotomists",NA,NA,NA,NA,110,3,22,23,22,21,15,4,37
2024,"2018_SOC","Other healthcare support workers",NA,NA,NA,NA,227,9,30,47,47,44,39,12,40.1
2024,"2018_SOC","Protective service occupations",NA,NA,NA,NA,3110,154,267,811,695,603,382,199,40.5
2024,"2018_SOC","First-line supervisors of correctional officers",NA,NA,NA,NA,43,0,0,8,7,18,10,1,NA
2024,"2018_SOC","First-line supervisors of police and detectives",NA,NA,NA,NA,108,0,0,8,33,40,21,6,46.7
2024,"2018_SOC","First-line supervisors of firefighting and prevention workers",NA,NA,NA,NA,52,0,0,2,12,31,6,2,51.6
2024,"2018_SOC","First-line supervisors of security workers",NA,NA,NA,NA,70,0,0,15,17,19,11,7,44.6
2024,"2018_SOC","First-line supervisors of protective service workers, all other",NA,NA,NA,NA,2,0,0,0,0,0,2,0,NA
2024,"2018_SOC","Firefighters",NA,NA,NA,NA,298,6,28,104,80,65,10,5,37.4
2024,"2018_SOC","Fire inspectors",NA,NA,NA,NA,21,2,4,5,5,2,2,1,NA
2024,"2018_SOC","Bailiffs",NA,NA,NA,NA,21,0,0,6,5,2,3,3,NA
2024,"2018_SOC","Correctional officers and jailers",NA,NA,NA,NA,319,9,29,105,73,62,29,12,39.5
2024,"2018_SOC","Detectives and criminal investigators",NA,NA,NA,NA,151,0,1,32,55,42,15,5,43
2024,"2018_SOC","Fish and game wardens",NA,NA,NA,NA,8,0,0,0,2,1,4,1,NA
2024,"2018_SOC","Parking enforcement workers",NA,NA,NA,NA,5,0,1,1,2,0,1,0,NA
2024,"2018_SOC","Police officers",NA,NA,NA,NA,678,1,41,216,190,132,73,26,40.6
2024,"2018_SOC","Animal control workers",NA,NA,NA,NA,2,0,0,0,0,0,0,1,NA
2024,"2018_SOC","Private detectives and investigators",NA,NA,NA,NA,126,1,5,26,29,35,21,8,45.6
2024,"2018_SOC","Security guards and gambling surveillance officers",NA,NA,NA,NA,894,18,114,243,159,123,148,90,41.3
2024,"2018_SOC","Crossing guards and flaggers",NA,NA,NA,NA,56,2,4,7,8,7,10,19,53.7
2024,"2018_SOC","Transportation security screeners",NA,NA,NA,NA,40,1,1,9,9,12,3,5,NA
2024,"2018_SOC","School bus monitors",NA,NA,NA,NA,30,2,2,7,5,0,9,5,NA
2024,"2018_SOC","Other protective service workers",NA,NA,NA,NA,185,112,36,16,5,11,3,3,21.2
2024,"2018_SOC","Food preparation and serving related occupations",NA,NA,NA,NA,8061,1499,1712,1680,1233,912,717,308,29.8
2024,"2018_SOC","Chefs and head cooks",NA,NA,NA,NA,515,9,47,139,132,108,63,18,40.4
2024,"2018_SOC","First-line supervisors of food preparation and serving workers",NA,NA,NA,NA,486,25,89,119,99,75,61,17,36.1
2024,"2018_SOC","Cooks",NA,NA,NA,NA,2005,279,313,401,373,326,217,97,35.6
2024,"2018_SOC","Food preparation workers",NA,NA,NA,NA,895,186,147,141,124,117,127,53,32
2024,"2018_SOC","Bartenders",NA,NA,NA,NA,450,9,83,169,102,47,24,15,32.5
2024,"2018_SOC","Fast food and counter workers",NA,NA,NA,NA,831,281,292,142,56,25,25,10,22.2
2024,"2018_SOC","Waiters and waitresses",NA,NA,NA,NA,1786,360,517,410,213,134,106,46,25.9
2024,"2018_SOC","Food servers, nonrestaurant",NA,NA,NA,NA,221,43,52,45,29,14,26,12,28.5
2024,"2018_SOC","Dining room and cafeteria attendants and bartender helpers",NA,NA,NA,NA,274,77,46,42,40,29,29,12,29
2024,"2018_SOC","Dishwashers",NA,NA,NA,NA,277,53,47,47,49,33,30,18,32.9
2024,"2018_SOC","Hosts and hostesses, restaurant, lounge, and coffee shop",NA,NA,NA,NA,310,175,79,25,14,3,6,9,21
2024,"2018_SOC","Food preparation and serving related workers, all other",NA,NA,NA,NA,10,2,1,1,2,2,3,1,NA
2024,"2018_SOC","Building and grounds cleaning and maintenance occupations",NA,NA,NA,NA,5770,227,472,997,1228,1155,1159,533,44.8
2024,"2018_SOC","First-line supervisors of housekeeping and janitorial workers",NA,NA,NA,NA,366,4,14,49,98,87,78,36,47.1
2024,"2018_SOC","First-line supervisors of landscaping, lawn service, and groundskeeping workers",NA,NA,NA,NA,284,3,14,43,75,77,50,21,45.8
2024,"2018_SOC","Janitors and building cleaners",NA,NA,NA,NA,2304,103,192,369,416,465,509,250,46.8
2024,"2018_SOC","Maids and housekeeping cleaners",NA,NA,NA,NA,1413,35,91,236,331,288,312,120,45.3
2024,"2018_SOC","Pest control workers",NA,NA,NA,NA,100,2,14,31,25,14,11,3,37.5
2024,"2018_SOC","Landscaping and groundskeeping workers",NA,NA,NA,NA,1193,74,132,241,256,208,182,101,40.9
2024,"2018_SOC","Tree trimmers and pruners",NA,NA,NA,NA,89,5,11,23,19,12,17,2,39.9
2024,"2018_SOC","Other grounds maintenance workers",NA,NA,NA,NA,22,0,4,6,6,4,0,0,NA
2024,"2018_SOC","Personal care and service occupations",NA,NA,NA,NA,4055,287,563,895,795,689,516,310,38.8
2024,"2018_SOC","Supervisors of personal care and service workers",NA,NA,NA,NA,242,0,11,62,51,66,34,18,44.9
2024,"2018_SOC","Animal trainers",NA,NA,NA,NA,63,1,10,26,11,5,5,5,36.7
2024,"2018_SOC","Animal caretakers",NA,NA,NA,NA,334,33,75,94,55,38,20,19,30.6
2024,"2018_SOC","Gambling services workers",NA,NA,NA,NA,93,1,3,19,32,18,14,7,42.7
2024,"2018_SOC","Ushers, lobby attendants, and ticket takers",NA,NA,NA,NA,40,6,10,5,2,7,6,4,NA
2024,"2018_SOC","Other entertainment attendants and related workers",NA,NA,NA,NA,201,59,42,35,16,9,18,22,25.1
2024,"2018_SOC","Embalmers, crematory operators, and funeral attendants",NA,NA,NA,NA,19,1,3,1,2,5,2,7,NA
2024,"2018_SOC","Morticians, undertakers, and funeral arrangers",NA,NA,NA,NA,33,0,6,4,7,6,8,2,NA
2024,"2018_SOC","Barbers",NA,NA,NA,NA,144,5,12,47,30,29,11,10,38.8
2024,"2018_SOC","Hairdressers, hairstylists, and cosmetologists",NA,NA,NA,NA,726,10,65,153,187,154,107,49,42.2
2024,"2018_SOC","Manicurists and pedicurists",NA,NA,NA,NA,309,2,20,59,84,89,45,11,43.2
2024,"2018_SOC","Skincare specialists",NA,NA,NA,NA,103,2,14,35,21,20,7,4,36.1
2024,"2018_SOC","Other personal appearance workers",NA,NA,NA,NA,35,3,3,16,5,4,3,1,NA
2024,"2018_SOC","Baggage porters, bellhops, and concierges",NA,NA,NA,NA,81,4,14,9,20,13,11,10,40.1
2024,"2018_SOC","Tour and travel guides",NA,NA,NA,NA,57,7,7,10,7,5,9,11,40.2
2024,"2018_SOC","Childcare workers",NA,NA,NA,NA,984,101,168,190,157,148,139,81,37.1
2024,"2018_SOC","Exercise trainers and group fitness instructors",NA,NA,NA,NA,242,6,22,65,64,31,32,23,40.1
2024,"2018_SOC","Recreation workers",NA,NA,NA,NA,156,35,51,14,14,18,19,5,24.8
2024,"2018_SOC","Residential advisors",NA,NA,NA,NA,47,3,15,9,7,3,8,1,NA
2024,"2018_SOC","Personal care and service workers, all other",NA,NA,NA,NA,146,10,12,40,25,21,18,20,40.4
2024,"2018_SOC","Sales and office occupations",NA,NA,NA,NA,29885,1582,3181,6294,5926,5390,5055,2457,41.9
2024,"2018_SOC","Sales and related occupations",NA,NA,NA,NA,14090,1096,1590,2823,2727,2490,2132,1231,41
2024,"2018_SOC","First-line supervisors of retail sales workers",NA,NA,NA,NA,3001,37,199,630,747,668,487,233,43.7
2024,"2018_SOC","First-line supervisors of non-retail sales workers",NA,NA,NA,NA,1141,5,38,212,283,278,232,93,46.5
2024,"2018_SOC","Cashiers",NA,NA,NA,NA,2569,713,570,401,277,236,206,167,25.8
2024,"2018_SOC","Counter and rental clerks",NA,NA,NA,NA,62,6,10,14,10,7,10,6,38
2024,"2018_SOC","Parts salespersons",NA,NA,NA,NA,123,6,16,18,30,22,17,14,42.6
2024,"2018_SOC","Retail salespersons",NA,NA,NA,NA,2734,273,466,592,405,372,355,272,36.8
2024,"2018_SOC","Advertising sales agents",NA,NA,NA,NA,124,0,6,42,26,27,17,6,41.3
2024,"2018_SOC","Insurance sales agents",NA,NA,NA,NA,589,4,35,129,138,126,98,59,44.4
2024,"2018_SOC","Securities, commodities, and financial services sales agents",NA,NA,NA,NA,242,2,13,57,55,62,35,18,44
2024,"2018_SOC","Travel agents",NA,NA,NA,NA,87,0,1,13,21,21,27,4,48.8
2024,"2018_SOC","Sales representatives of services, except advertising, insurance, financial services, and travel",NA,NA,NA,NA,701,6,55,201,174,118,98,49,41
2024,"2018_SOC","Sales representatives, wholesale and manufacturing",NA,NA,NA,NA,1116,8,52,246,235,240,237,98,46.2
2024,"2018_SOC","Models, demonstrators, and product promoters",NA,NA,NA,NA,52,3,15,9,6,4,3,11,31.8
2024,"2018_SOC","Real estate brokers and sales agents",NA,NA,NA,NA,1016,5,31,144,231,222,228,155,49.6
2024,"2018_SOC","Sales engineers",NA,NA,NA,NA,47,0,1,13,10,11,10,3,NA
2024,"2018_SOC","Telemarketers",NA,NA,NA,NA,22,2,8,3,4,2,1,1,NA
2024,"2018_SOC","Door-to-door sales workers, news and street vendors, and related workers",NA,NA,NA,NA,62,2,2,16,13,12,12,6,46.4
2024,"2018_SOC","Sales and related workers, all other",NA,NA,NA,NA,402,24,73,85,61,63,60,35,38.5
2024,"2018_SOC","Office and administrative support occupations",NA,NA,NA,NA,15795,486,1591,3471,3199,2900,2923,1226,42.6
2024,"2018_SOC","First-line supervisors of office and administrative support workers",NA,NA,NA,NA,1186,4,44,239,292,277,245,84,45.8
2024,"2018_SOC","Switchboard operators, including answering service",NA,NA,NA,NA,12,1,2,2,4,0,2,2,NA
2024,"2018_SOC","Telephone operators",NA,NA,NA,NA,16,0,0,6,2,2,3,3,NA
2024,"2018_SOC","Communications equipment operators, all other",NA,NA,NA,NA,7,0,1,1,2,0,2,2,NA
2024,"2018_SOC","Bill and account collectors",NA,NA,NA,NA,113,0,1,30,29,24,21,9,43.9
2024,"2018_SOC","Billing and posting clerks",NA,NA,NA,NA,392,3,26,89,88,85,76,24,43.7
2024,"2018_SOC","Bookkeeping, accounting, and auditing clerks",NA,NA,NA,NA,1197,11,72,165,229,252,306,162,50.1
2024,"2018_SOC","Gambling cage workers",NA,NA,NA,NA,20,1,3,1,1,5,4,4,NA
2024,"2018_SOC","Payroll and timekeeping clerks",NA,NA,NA,NA,130,1,4,28,25,27,32,14,47.9
2024,"2018_SOC","Procurement clerks",NA,NA,NA,NA,48,0,1,15,9,11,8,4,NA
2024,"2018_SOC","Tellers",NA,NA,NA,NA,231,7,62,69,28,22,26,17,30.9
2024,"2018_SOC","Financial clerks, all other",NA,NA,NA,NA,148,0,13,42,31,33,25,3,42
2024,"2018_SOC","Brokerage clerks",NA,NA,NA,NA,8,0,1,2,3,0,1,0,NA
2024,"2018_SOC","Correspondence clerks",NA,NA,NA,NA,7,0,1,3,3,0,0,1,NA
2024,"2018_SOC","Court, municipal, and license clerks",NA,NA,NA,NA,74,0,6,17,15,17,15,4,45.3
2024,"2018_SOC","Credit authorizers, checkers, and clerks",NA,NA,NA,NA,28,0,5,4,4,9,4,2,NA
2024,"2018_SOC","Customer service representatives",NA,NA,NA,NA,2632,236,385,596,511,380,349,174,37.2
2024,"2018_SOC","Eligibility interviewers, government programs",NA,NA,NA,NA,76,1,4,6,30,16,16,3,44.7
2024,"2018_SOC","File Clerks",NA,NA,NA,NA,125,3,7,36,30,20,19,10,40.3
2024,"2018_SOC","Hotel, motel, and resort desk clerks",NA,NA,NA,NA,85,4,22,17,14,11,11,6,35
2024,"2018_SOC","Interviewers, except eligibility and loan",NA,NA,NA,NA,188,2,20,56,32,28,35,15,40.8
2024,"2018_SOC","Library assistants, clerical",NA,NA,NA,NA,66,3,18,12,10,6,10,7,35.9
2024,"2018_SOC","Loan interviewers and clerks",NA,NA,NA,NA,102,0,6,29,32,16,16,3,40.3
2024,"2018_SOC","New accounts clerks",NA,NA,NA,NA,15,0,0,7,2,2,2,1,NA
2024,"2018_SOC","Order clerks",NA,NA,NA,NA,94,2,19,20,14,13,20,7,39.5
2024,"2018_SOC","Human resources assistants, except payroll and timekeeping",NA,NA,NA,NA,93,0,6,17,32,14,15,9,42.5
2024,"2018_SOC","Receptionists and information clerks",NA,NA,NA,NA,1201,57,259,277,195,176,158,81,35.9
2024,"2018_SOC","Reservation and transportation ticket agents and travel clerks",NA,NA,NA,NA,117,1,10,30,22,21,25,6,41
2024,"2018_SOC","Information and record clerks, all other",NA,NA,NA,NA,112,3,12,14,26,18,21,18,45.9
2024,"2018_SOC","Cargo and freight agents",NA,NA,NA,NA,13,0,1,4,5,2,1,1,NA
2024,"2018_SOC","Couriers and messengers",NA,NA,NA,NA,889,30,93,235,200,140,139,52,40.6
2024,"2018_SOC","Public safety telecommunicators",NA,NA,NA,NA,80,2,8,24,9,25,10,1,37.8
2024,"2018_SOC","Dispatchers, except police, fire, and ambulance",NA,NA,NA,NA,172,1,10,49,44,35,25,6,41.1
2024,"2018_SOC","Meter readers, utilities",NA,NA,NA,NA,15,0,1,6,2,2,1,3,NA
2024,"2018_SOC","Postal service clerks",NA,NA,NA,NA,92,0,3,28,17,15,22,7,44.1
2024,"2018_SOC","Postal service mail carriers",NA,NA,NA,NA,309,2,14,55,70,74,83,12,46.4
2024,"2018_SOC","Postal service mail sorters, processors, and processing machine operators",NA,NA,NA,NA,44,0,3,13,9,6,7,5,NA
2024,"2018_SOC","Production, planning, and expediting clerks",NA,NA,NA,NA,223,2,13,56,58,37,43,14,43.1
2024,"2018_SOC","Shipping, receiving, and inventory clerks",NA,NA,NA,NA,613,8,58,156,116,137,106,31,42.5
2024,"2018_SOC","Weighers, measurers, checkers, and samplers, recordkeeping",NA,NA,NA,NA,69,5,6,15,15,14,10,4,40.1
2024,"2018_SOC","Executive secretaries and executive administrative assistants",NA,NA,NA,NA,234,0,5,50,40,51,68,19,49.1
2024,"2018_SOC","Legal secretaries and administrative assistants",NA,NA,NA,NA,43,0,1,8,3,3,16,12,NA
2024,"2018_SOC","Medical secretaries and administrative assistants",NA,NA,NA,NA,85,0,8,17,19,16,22,4,45.9
2024,"2018_SOC","Secretaries and administrative assistants, except legal, medical, and executive",NA,NA,NA,NA,1758,15,92,317,331,358,469,177,48.2
2024,"2018_SOC","Data entry keyers",NA,NA,NA,NA,226,5,17,62,54,44,29,14,40.8
2024,"2018_SOC","Word processors and typists",NA,NA,NA,NA,43,1,7,5,9,2,14,6,NA
2024,"2018_SOC","Desktop publishers",NA,NA,NA,NA,1,0,0,0,0,1,0,0,NA
2024,"2018_SOC","Insurance claims and policy processing clerks",NA,NA,NA,NA,299,3,11,97,68,60,47,13,41.7
2024,"2018_SOC","Mail clerks and mail machine operators, except postal service",NA,NA,NA,NA,45,1,9,8,10,10,3,4,NA
2024,"2018_SOC","Office clerks, general",NA,NA,NA,NA,1253,63,154,243,225,239,224,105,42.4
2024,"2018_SOC","Office machine operators, except computer",NA,NA,NA,NA,24,0,7,6,4,2,2,2,NA
2024,"2018_SOC","Proofreaders and copy markers",NA,NA,NA,NA,14,0,1,2,2,2,3,4,NA
2024,"2018_SOC","Statistical assistants",NA,NA,NA,NA,13,0,5,3,0,0,4,1,NA
2024,"2018_SOC","Office and administrative support workers, all other",NA,NA,NA,NA,718,6,53,184,172,138,109,56,41.9
2024,"2018_SOC","Natural resources, construction, and maintenance occupations",NA,NA,NA,NA,14391,440,1412,3308,3359,2855,2309,709,41.3
2024,"2018_SOC","Farming, fishing, and forestry occupations",NA,NA,NA,NA,970,83,102,194,204,177,136,76,40.2
2024,"2018_SOC","First-line supervisors of farming, fishing, and forestry workers",NA,NA,NA,NA,54,1,3,9,10,15,11,5,49.8
2024,"2018_SOC","Agricultural inspectors",NA,NA,NA,NA,15,0,0,3,3,3,4,2,NA
2024,"2018_SOC","Animal breeders",NA,NA,NA,NA,8,0,0,3,2,3,0,0,NA
2024,"2018_SOC","Graders and sorters, agricultural products",NA,NA,NA,NA,50,3,1,12,12,12,9,2,43.5
2024,"2018_SOC","Miscellaneous agricultural workers",NA,NA,NA,NA,757,77,88,152,163,127,94,55,38.8
2024,"2018_SOC","Fishing and hunting workers",NA,NA,NA,NA,27,1,2,6,7,3,4,4,NA
2024,"2018_SOC","Forest and conservation workers",NA,NA,NA,NA,11,0,3,2,2,1,1,2,NA
2024,"2018_SOC","Logging workers",NA,NA,NA,NA,48,1,5,6,5,13,13,5,NA
2024,"2018_SOC","Construction and extraction occupations",NA,NA,NA,NA,8520,227,840,1975,2075,1730,1301,371,41.1
2024,"2018_SOC","First-line supervisors of construction trades and extraction workers",NA,NA,NA,NA,792,3,26,153,195,214,160,41,45.3
2024,"2018_SOC","Boilermakers",NA,NA,NA,NA,15,0,1,1,5,5,2,2,NA
2024,"2018_SOC","Brickmasons, blockmasons, and stonemasons",NA,NA,NA,NA,128,4,13,27,35,27,14,7,40.3
2024,"2018_SOC","Carpenters",NA,NA,NA,NA,1279,32,103,276,333,284,207,44,41.8
2024,"2018_SOC","Carpet, floor, and tile installers and finishers",NA,NA,NA,NA,128,1,12,31,32,29,19,5,41.1
2024,"2018_SOC","Cement masons, concrete finishers, and terrazzo workers",NA,NA,NA,NA,51,1,4,12,13,12,9,0,41.8
2024,"2018_SOC","Construction laborers",NA,NA,NA,NA,2293,104,247,533,560,452,296,101,40.1
2024,"2018_SOC","Construction equipment operators",NA,NA,NA,NA,396,4,34,81,92,83,84,19,43.3
2024,"2018_SOC","Drywall installers, ceiling tile installers, and tapers",NA,NA,NA,NA,140,4,13,37,36,29,17,4,40.2
2024,"2018_SOC","Electricians",NA,NA,NA,NA,992,21,132,258,223,176,136,47,39.6
2024,"2018_SOC","Glaziers",NA,NA,NA,NA,30,1,3,5,6,6,8,2,NA
2024,"2018_SOC","Insulation workers",NA,NA,NA,NA,40,0,6,15,10,7,1,1,NA
2024,"2018_SOC","Painters and paperhangers",NA,NA,NA,NA,539,10,62,125,121,104,89,29,41.1
2024,"2018_SOC","Pipelayers",NA,NA,NA,NA,47,1,8,11,16,6,4,2,NA
2024,"2018_SOC","Plumbers, pipefitters, and steamfitters",NA,NA,NA,NA,636,17,67,158,154,111,101,29,40.1
2024,"2018_SOC","Plasterers and stucco masons",NA,NA,NA,NA,25,1,1,5,8,5,4,1,NA
2024,"2018_SOC","Reinforcing iron and rebar workers",NA,NA,NA,NA,8,0,4,1,0,1,1,0,NA
2024,"2018_SOC","Roofers",NA,NA,NA,NA,240,7,32,66,65,38,28,4,37.9
2024,"2018_SOC","Sheet metal workers",NA,NA,NA,NA,146,5,11,38,30,36,22,5,41.8
2024,"2018_SOC","Structural iron and steel workers",NA,NA,NA,NA,35,0,5,9,6,7,8,0,NA
2024,"2018_SOC","Solar photovoltaic installers",NA,NA,NA,NA,22,0,3,10,6,2,0,0,NA
2024,"2018_SOC","Helpers, construction trades",NA,NA,NA,NA,55,6,18,16,8,4,2,1,26.6
2024,"2018_SOC","Construction and building inspectors",NA,NA,NA,NA,104,0,5,21,11,21,33,13,51.7
2024,"2018_SOC","Elevator and escalator installers and repairers",NA,NA,NA,NA,29,0,0,6,10,4,8,2,NA
